timestamp,src_port,dst_port,protocol,packet_size,label
2025-10-23T00:15:36.357402,5589,6841,TCP,159,0
2025-10-23T00:15:36.921421,30371,4116,UDP,506,0
2025-10-23T00:15:38.665148,21218,8015,TCP,534,0
2025-10-23T00:15:38.933829,59822,4013,TCP,336,0
2025-10-23T00:15:39.155244,55937,3397,TCP,224,0
2025-10-23T00:15:40.889301,41209,1883,TCP,1487,1
2025-10-23T00:15:40.977125,17883,8080,UDP,1308,1
2025-10-23T00:15:41.016178,36920,8080,UDP,1245,1
2025-10-23T00:15:42.971839,32485,7192,TCP,366,0
2025-10-23T00:15:44.582941,14468,3259,TCP,500,0
2025-10-23T00:15:45.326074,26610,1788,TCP,410,0
2025-10-23T00:15:46.652290,43521,1883,UDP,1309,1
2025-10-23T00:15:46.789183,36442,443,TCP,1060,1
2025-10-23T00:15:47.461437,37791,8080,UDP,1079,1
2025-10-23T00:15:48.220070,35828,443,UDP,1299,1
2025-10-23T00:15:48.537696,64841,443,UDP,1294,1
2025-10-23T00:15:49.277403,35506,443,UDP,1493,1
2025-10-23T00:15:50.170759,54520,2757,TCP,295,0
2025-10-23T00:15:50.280500,35762,518,TCP,191,0
2025-10-23T00:15:51.341659,55504,3744,ICMP,81,0
2025-10-23T00:15:51.347272,24120,6744,TCP,582,0
2025-10-23T00:15:52.815521,24920,528,TCP,166,2
2025-10-23T00:15:52.987955,37674,254,TCP,183,2
2025-10-23T00:15:53.640482,54772,64,TCP,197,2
2025-10-23T00:15:54.160769,31544,889,TCP,187,2
2025-10-23T00:15:54.456935,55676,635,TCP,130,2
2025-10-23T00:15:54.796206,64963,7785,TCP,168,0
2025-10-23T00:15:55.410246,35201,1265,TCP,93,0
2025-10-23T00:15:57.236710,32398,5397,TCP,362,0
2025-10-23T00:15:58.379335,53119,2834,TCP,162,0
2025-10-23T00:16:00.322416,15744,7253,UDP,296,0
2025-10-23T00:16:01.593325,7850,245,UDP,232,0
2025-10-23T00:16:03.553996,15945,4682,ICMP,457,0
2025-10-23T00:16:03.918174,51121,3048,TCP,311,0
2025-10-23T00:16:04.933514,27650,217,TCP,73,2
2025-10-23T00:16:04.953246,51765,893,TCP,161,2
2025-10-23T00:16:05.536719,41423,82,TCP,161,2
2025-10-23T00:16:05.626709,12881,408,TCP,126,2
2025-10-23T00:16:06.188706,59581,6218,TCP,40,0
2025-10-23T00:16:07.486072,3388,3303,TCP,378,0
2025-10-23T00:16:08.117792,38637,3871,TCP,264,0
2025-10-23T00:16:09.498175,58825,1633,TCP,123,0
2025-10-23T00:16:10.753947,59974,2592,ICMP,65,0
2025-10-23T00:16:11.748808,28353,3427,TCP,63,0
2025-10-23T00:16:12.294220,37309,6864,TCP,406,0
2025-10-23T00:16:12.943892,58693,1256,TCP,317,0
2025-10-23T00:16:14.747611,60772,3469,TCP,195,0
2025-10-23T00:16:15.232435,4823,2473,UDP,448,0
2025-10-23T00:16:16.644483,11774,1022,UDP,92,0
2025-10-23T00:16:17.143545,53059,1883,UDP,1103,1
2025-10-23T00:16:17.771759,43124,1883,UDP,1386,1
2025-10-23T00:16:18.211028,3140,80,TCP,1404,1
2025-10-23T00:16:18.310958,6150,8080,TCP,1276,1
2025-10-23T00:16:18.323866,65194,1883,UDP,1031,1
2025-10-23T00:16:19.990122,16805,6606,TCP,127,0
2025-10-23T00:16:21.672159,46255,5029,UDP,142,0
2025-10-23T00:16:22.296278,59522,5835,TCP,411,0
2025-10-23T00:16:24.210513,61328,6729,TCP,99,0
2025-10-23T00:16:25.107575,1972,3012,TCP,491,0
2025-10-23T00:16:25.338620,57481,6016,TCP,272,0
2025-10-23T00:16:26.197506,29866,314,UDP,429,0
2025-10-23T00:16:27.567373,53259,5110,UDP,459,0
2025-10-23T00:16:29.050487,34709,7842,TCP,433,0
2025-10-23T00:16:30.672274,58870,2767,UDP,595,0
2025-10-23T00:16:32.046195,30117,6786,TCP,228,0
2025-10-23T00:16:33.378433,13697,1782,TCP,429,0
2025-10-23T00:16:34.257095,60433,4314,UDP,342,0
2025-10-23T00:16:35.080054,11034,3810,UDP,515,0
2025-10-23T00:16:36.997081,3499,4605,UDP,383,0
2025-10-23T00:16:37.864020,25755,3961,ICMP,284,0
2025-10-23T00:16:37.979425,60286,7421,UDP,204,0
2025-10-23T00:16:39.002839,53237,1883,UDP,1323,1
2025-10-23T00:16:39.293392,28658,8080,UDP,1437,1
2025-10-23T00:16:39.317016,30532,443,UDP,1422,1
2025-10-23T00:16:39.782054,52506,80,UDP,1062,1
2025-10-23T00:16:40.055691,53339,8080,UDP,1419,1
2025-10-23T00:16:40.112668,59425,80,TCP,1138,1
2025-10-23T00:16:40.260766,41068,443,TCP,1412,1
2025-10-23T00:16:42.007385,7350,7717,TCP,428,0
2025-10-23T00:16:43.127909,5829,3817,TCP,233,0
2025-10-23T00:16:44.945128,10611,1990,TCP,492,0
2025-10-23T00:16:44.982808,20853,2060,TCP,560,0
2025-10-23T00:16:46.244882,14933,3191,TCP,376,0
2025-10-23T00:16:47.846117,9079,4371,TCP,188,0
2025-10-23T00:16:49.566208,4517,341,TCP,175,2
2025-10-23T00:16:50.272907,21278,116,TCP,108,2
2025-10-23T00:16:50.969563,14343,61,TCP,49,2
2025-10-23T00:16:51.133798,36584,971,TCP,150,2
2025-10-23T00:16:51.312117,61362,642,TCP,139,2
2025-10-23T00:16:52.337646,48202,3640,TCP,551,0
2025-10-23T00:16:54.163464,25349,858,UDP,501,0
2025-10-23T00:16:54.464880,1019,898,TCP,507,0
2025-10-23T00:16:55.650589,23786,4260,TCP,591,0
2025-10-23T00:16:57.078373,30974,3950,TCP,570,0
2025-10-23T00:16:57.323516,28443,7475,TCP,78,0
2025-10-23T00:16:57.335489,48584,2776,UDP,188,0
2025-10-23T00:16:58.470279,7970,3296,UDP,455,0
2025-10-23T00:16:59.164640,49827,789,TCP,108,0
2025-10-23T00:17:00.193702,37790,5640,TCP,175,0
2025-10-23T00:17:01.217906,25552,6472,TCP,57,0
2025-10-23T00:17:01.516631,28109,4104,UDP,132,0
2025-10-23T00:17:02.392325,18692,3585,TCP,66,0
2025-10-23T00:17:03.991252,57399,4984,TCP,65,0
2025-10-23T00:17:04.379168,23347,100,TCP,111,2
2025-10-23T00:17:05.160970,10035,260,TCP,130,2
2025-10-23T00:17:05.326502,32037,357,TCP,171,2
2025-10-23T00:17:05.333548,41638,972,TCP,104,2
2025-10-23T00:17:07.575373,23710,3782,TCP,329,0
2025-10-23T00:17:08.974931,29160,330,UDP,572,0
2025-10-23T00:17:10.064353,39802,1890,TCP,372,0
2025-10-23T00:17:10.121908,27824,5281,TCP,512,0
2025-10-23T00:17:11.269903,1530,4314,UDP,295,0
2025-10-23T00:17:12.910513,29665,6618,TCP,408,0
2025-10-23T00:17:14.829636,51472,2362,TCP,167,0
2025-10-23T00:17:16.671789,11482,7842,TCP,114,0
2025-10-23T00:17:16.919715,58375,3625,TCP,255,0
2025-10-23T00:17:18.774335,24276,6549,ICMP,446,0
2025-10-23T00:17:19.303786,12110,4753,TCP,474,0
2025-10-23T00:17:19.888313,29095,80,UDP,1232,1
2025-10-23T00:17:20.091075,52241,1883,TCP,1091,1
2025-10-23T00:17:20.491571,64753,1883,TCP,1044,1
2025-10-23T00:17:20.905505,47553,8080,TCP,1063,1
2025-10-23T00:17:21.281606,21074,1883,TCP,1474,1
2025-10-23T00:17:21.789268,59161,1883,TCP,1181,1
2025-10-23T00:17:21.821984,47061,80,UDP,1444,1
2025-10-23T00:17:22.519166,19844,6615,TCP,172,0
2025-10-23T00:17:23.129550,22449,3644,TCP,579,0
2025-10-23T00:17:24.632180,50852,5064,TCP,315,0
2025-10-23T00:17:25.770952,11491,1674,TCP,253,0
2025-10-23T00:17:27.554158,60833,396,TCP,86,2
2025-10-23T00:17:27.786966,23825,467,TCP,70,2
2025-10-23T00:17:28.381598,45370,809,TCP,63,2
2025-10-23T00:17:29.028988,64731,309,TCP,93,2
2025-10-23T00:17:29.717797,59200,4410,TCP,247,0
2025-10-23T00:17:31.656529,4742,2404,ICMP,455,0
2025-10-23T00:17:32.501056,2325,3933,TCP,66,0
2025-10-23T00:17:34.481451,45013,680,UDP,499,0
2025-10-23T00:17:35.809504,19528,4590,TCP,583,0
2025-10-23T00:17:37.015618,53202,2539,TCP,226,0
2025-10-23T00:17:37.677985,62909,2690,UDP,352,0
2025-10-23T00:17:39.328956,49976,7449,ICMP,457,0
2025-10-23T00:17:40.032210,22174,1477,UDP,278,0
2025-10-23T00:17:41.511258,23464,644,TCP,116,0
2025-10-23T00:17:43.483835,62398,203,TCP,158,0
2025-10-23T00:17:44.826298,17281,5156,TCP,581,0
2025-10-23T00:17:46.192520,6849,6511,TCP,111,0
2025-10-23T00:17:48.037533,5397,164,TCP,583,0
2025-10-23T00:17:48.906182,34056,3505,TCP,327,0
2025-10-23T00:17:48.944049,54165,7569,TCP,290,0
2025-10-23T00:17:49.970793,1663,273,TCP,66,0
2025-10-23T00:17:50.035707,38576,2968,TCP,497,0
2025-10-23T00:17:50.512838,35588,1883,UDP,1159,1
2025-10-23T00:17:50.818289,45589,8080,TCP,1056,1
2025-10-23T00:17:51.255829,56528,1883,TCP,1266,1
2025-10-23T00:17:51.960204,4808,8080,TCP,1150,1
2025-10-23T00:17:52.177965,41502,1883,UDP,1096,1
2025-10-23T00:17:52.648700,17957,5503,TCP,269,0
2025-10-23T00:17:52.662709,8763,4283,UDP,163,0
2025-10-23T00:17:53.894049,53634,1754,TCP,362,0
2025-10-23T00:17:55.295752,63494,7254,ICMP,512,0
2025-10-23T00:17:56.046328,65404,4754,TCP,367,0
2025-10-23T00:17:56.970239,50848,5570,TCP,526,0
2025-10-23T00:17:58.013654,32647,3944,TCP,476,0
2025-10-23T00:17:58.440378,64821,462,TCP,310,0
2025-10-23T00:17:59.364182,11244,824,TCP,54,2
2025-10-23T00:17:59.533002,64377,604,TCP,74,2
2025-10-23T00:17:59.959311,5577,209,TCP,152,2
2025-10-23T00:18:00.450448,27977,754,TCP,100,2
2025-10-23T00:18:01.099350,55766,157,TCP,124,2
2025-10-23T00:18:03.888275,22070,7344,TCP,488,0
2025-10-23T00:18:05.413813,19609,2470,UDP,292,0
2025-10-23T00:18:05.841013,56977,1770,TCP,403,0
2025-10-23T00:18:07.366353,29352,5378,TCP,344,0
2025-10-23T00:18:08.288115,37140,7378,TCP,258,0
2025-10-23T00:18:08.834316,36291,5138,TCP,398,0
2025-10-23T00:18:10.249198,2888,7509,TCP,198,0
2025-10-23T00:18:10.901271,39907,3891,UDP,50,0
2025-10-23T00:18:12.453177,11288,3741,ICMP,448,0
2025-10-23T00:18:12.607596,32078,3290,UDP,216,0
2025-10-23T00:18:14.605122,44408,6627,TCP,76,0
2025-10-23T00:18:15.951824,14333,7365,TCP,594,0
2025-10-23T00:18:17.423287,48183,2916,TCP,146,0
2025-10-23T00:18:19.361174,28426,6709,TCP,411,0
2025-10-23T00:18:20.325296,5015,1316,TCP,219,0
2025-10-23T00:18:21.396250,42227,1201,TCP,315,0
2025-10-23T00:18:21.883628,63425,6702,TCP,229,0
2025-10-23T00:18:22.369480,59877,5020,TCP,312,0
2025-10-23T00:18:23.585095,55569,3200,TCP,482,0
2025-10-23T00:18:23.711434,28731,2671,TCP,178,0
2025-10-23T00:18:25.093710,27461,2083,TCP,344,0
2025-10-23T00:18:25.397760,62146,3492,TCP,376,0
2025-10-23T00:18:27.244198,18485,1669,ICMP,513,0
2025-10-23T00:18:28.782573,54751,3398,TCP,321,0
2025-10-23T00:18:29.573962,12309,2355,TCP,384,0
2025-10-23T00:18:30.735267,23906,1146,TCP,447,0
2025-10-23T00:18:32.424096,13054,2017,ICMP,166,0
2025-10-23T00:18:33.091884,34826,5322,TCP,583,0
2025-10-23T00:18:33.296098,62395,80,TCP,1285,1
2025-10-23T00:18:33.462263,16691,443,TCP,1303,1
2025-10-23T00:18:33.717990,41507,80,UDP,1438,1
2025-10-23T00:18:34.443741,35126,1883,UDP,1136,1
2025-10-23T00:18:36.404062,60351,6101,TCP,180,0
2025-10-23T00:18:38.197955,42701,4604,UDP,194,0
2025-10-23T00:18:39.831412,1592,1282,TCP,153,0
2025-10-23T00:18:41.672845,31586,1637,TCP,523,0
2025-10-23T00:18:43.022447,20888,4600,TCP,549,0
2025-10-23T00:18:43.070153,59434,3581,TCP,314,0
2025-10-23T00:18:44.760531,63302,6707,TCP,258,0
2025-10-23T00:18:46.122528,6949,6078,TCP,464,0
2025-10-23T00:18:46.392529,31637,4690,TCP,378,0
2025-10-23T00:18:46.731308,48269,764,TCP,88,0
2025-10-23T00:18:47.038023,5530,1972,UDP,439,0
2025-10-23T00:18:49.020097,45302,543,TCP,319,0
2025-10-23T00:18:50.508992,6250,5012,TCP,167,0
2025-10-23T00:18:51.516020,4974,7584,TCP,410,0
2025-10-23T00:18:53.492779,43447,6497,TCP,212,0
2025-10-23T00:18:55.203494,52600,141,TCP,492,0
2025-10-23T00:18:55.991554,61155,5041,TCP,517,0
2025-10-23T00:18:57.433690,47834,4921,UDP,84,0
2025-10-23T00:18:59.147592,64438,1683,TCP,173,0
2025-10-23T00:19:00.124585,1801,5889,TCP,598,0
2025-10-23T00:19:01.741056,51266,2972,TCP,301,0
2025-10-23T00:19:03.098144,38649,1827,ICMP,50,0
2025-10-23T00:19:03.930714,30002,6401,TCP,348,0
2025-10-23T00:19:04.535687,27063,80,TCP,1413,1
2025-10-23T00:19:04.659877,36709,80,UDP,1358,1
2025-10-23T00:19:04.757855,9755,8080,TCP,1138,1
2025-10-23T00:19:05.517909,43657,8080,TCP,1475,1
2025-10-23T00:19:05.880194,53739,8080,TCP,1152,1
2025-10-23T00:19:06.371132,42198,443,TCP,1398,1
2025-10-23T00:19:08.318927,35608,7522,TCP,179,0
2025-10-23T00:19:08.895292,41026,846,TCP,344,0
2025-10-23T00:19:10.398235,46034,5422,TCP,532,0
2025-10-23T00:19:11.382364,29601,953,TCP,162,0
2025-10-23T00:19:12.635745,39285,5785,TCP,374,0
2025-10-23T00:19:12.838837,8222,7617,TCP,564,0
2025-10-23T00:19:13.264878,29899,5174,UDP,229,0
2025-10-23T00:19:14.654206,60726,6400,TCP,267,0
2025-10-23T00:19:14.839272,24078,5745,UDP,434,0
2025-10-23T00:19:14.883058,22658,4677,UDP,517,0
2025-10-23T00:19:16.420064,52432,5461,TCP,379,0
2025-10-23T00:19:17.464173,24585,3232,UDP,528,0
2025-10-23T00:19:18.555114,13877,3245,UDP,322,0
2025-10-23T00:19:19.361523,50340,3547,TCP,51,0
2025-10-23T00:19:20.685207,4570,1267,TCP,381,0
2025-10-23T00:19:20.733977,26171,6619,UDP,341,0
2025-10-23T00:19:21.270463,3706,4939,TCP,246,0
2025-10-23T00:19:22.855455,33317,5740,UDP,94,0
2025-10-23T00:19:23.732919,3375,4941,UDP,282,0
2025-10-23T00:19:25.557299,48108,3754,TCP,559,0
2025-10-23T00:19:27.047445,20738,3178,TCP,380,0
2025-10-23T00:19:27.621403,5462,6917,UDP,41,0
2025-10-23T00:19:29.200071,42891,3136,TCP,582,0
2025-10-23T00:19:29.313745,56988,4503,UDP,490,0
2025-10-23T00:19:30.369153,23282,3951,UDP,493,0
2025-10-23T00:19:31.058828,52280,2045,TCP,105,0
2025-10-23T00:19:31.241751,43833,5686,TCP,57,0
2025-10-23T00:19:32.346163,33328,1883,TCP,1107,1
2025-10-23T00:19:32.897497,22832,443,UDP,1362,1
2025-10-23T00:19:33.318945,9330,8080,TCP,1214,1
2025-10-23T00:19:35.121642,38059,1883,TCP,1295,1
2025-10-23T00:19:35.650683,19079,80,TCP,1345,1
2025-10-23T00:19:35.930220,24875,8080,UDP,1468,1
2025-10-23T00:19:36.320601,32374,443,TCP,1220,1
2025-10-23T00:19:37.098340,17500,1883,TCP,1120,1
2025-10-23T00:19:37.703917,17680,443,TCP,1267,1
2025-10-23T00:19:38.250602,63058,1883,UDP,1316,1
2025-10-23T00:19:38.634712,43061,7341,UDP,540,0
2025-10-23T00:19:40.510812,62386,862,TCP,285,0
2025-10-23T00:19:41.375046,17184,7201,TCP,362,0
2025-10-23T00:19:41.459619,17229,1883,TCP,1157,1
2025-10-23T00:19:41.913741,45983,1883,UDP,1067,1
2025-10-23T00:19:42.135151,20011,443,TCP,1328,1
2025-10-23T00:19:42.924204,49539,1883,TCP,1286,1
2025-10-23T00:19:43.006231,39481,443,UDP,1202,1
2025-10-23T00:19:43.974571,19361,5355,TCP,546,0
2025-10-23T00:19:45.908148,12254,3228,TCP,460,0
2025-10-23T00:19:47.053772,3817,4116,TCP,143,0
2025-10-23T00:19:47.930934,50599,2570,TCP,66,0
2025-10-23T00:19:49.760200,18632,5410,ICMP,284,0
2025-10-23T00:19:50.095956,7460,4285,TCP,175,0
2025-10-23T00:19:52.025412,10044,4313,TCP,397,0
2025-10-23T00:19:52.579214,50984,733,TCP,352,0
2025-10-23T00:19:53.356954,21873,5859,TCP,347,0
2025-10-23T00:19:55.284879,27710,5875,TCP,49,0
2025-10-23T00:19:57.026505,45666,4286,TCP,74,0
2025-10-23T00:19:57.668291,32947,6507,TCP,368,0
2025-10-23T00:19:59.465126,35793,4919,TCP,394,0
2025-10-23T00:20:00.197010,47142,2734,TCP,57,0
2025-10-23T00:20:00.251154,41977,5675,TCP,79,0
2025-10-23T00:20:00.256015,13634,2134,TCP,158,0
2025-10-23T00:20:01.639049,40461,4600,TCP,72,0
2025-10-23T00:20:02.279721,54832,4554,TCP,189,0
2025-10-23T00:20:03.762279,27498,6773,TCP,46,0
2025-10-23T00:20:04.561890,21931,8080,TCP,1383,1
2025-10-23T00:20:04.698628,57357,443,TCP,1442,1
2025-10-23T00:20:05.334998,43198,443,TCP,1192,1
2025-10-23T00:20:06.067828,11738,1883,UDP,1311,1
2025-10-23T00:20:07.614264,41115,94,UDP,560,0
2025-10-23T00:20:08.040769,15627,4933,TCP,546,0
2025-10-23T00:20:08.405860,30144,7643,TCP,481,0
2025-10-23T00:20:08.585230,38372,3326,UDP,347,0
2025-10-23T00:20:10.325125,16259,146,TCP,467,0
2025-10-23T00:20:11.852275,41182,3447,ICMP,111,0
2025-10-23T00:20:12.644193,17987,6271,TCP,359,0
2025-10-23T00:20:12.989113,23075,580,TCP,307,0
2025-10-23T00:20:13.876653,62521,2660,TCP,291,0
2025-10-23T00:20:15.668069,53833,2608,UDP,557,0
2025-10-23T00:20:15.673681,34661,37,TCP,341,0
2025-10-23T00:20:16.055896,42525,6133,TCP,60,0
2025-10-23T00:20:16.302007,62041,4134,UDP,141,0
2025-10-23T00:20:18.164336,58609,111,TCP,349,0
2025-10-23T00:20:19.309220,22815,2642,TCP,374,0
2025-10-23T00:20:19.868239,45248,5523,TCP,567,0
2025-10-23T00:20:20.492468,4743,236,UDP,182,0
2025-10-23T00:20:22.376377,54113,413,TCP,163,2
2025-10-23T00:20:22.749137,20170,349,TCP,49,2
2025-10-23T00:20:22.883895,41974,66,TCP,175,2
2025-10-23T00:20:23.233430,16436,6,TCP,189,2
2025-10-23T00:20:23.393769,53932,75,TCP,172,2
2025-10-23T00:20:23.506936,58763,857,TCP,186,2
2025-10-23T00:20:24.972440,43371,5587,TCP,549,0
2025-10-23T00:20:25.100344,52201,6765,UDP,101,0
2025-10-23T00:20:25.866976,17347,1852,TCP,566,0
2025-10-23T00:20:26.048969,44925,717,UDP,266,0
2025-10-23T00:20:27.597621,62184,4085,UDP,430,0
2025-10-23T00:20:29.466027,3053,2797,TCP,193,0
2025-10-23T00:20:30.590631,40523,3277,TCP,200,0
2025-10-23T00:20:31.219959,42509,4586,TCP,449,0
2025-10-23T00:20:32.181287,32360,3251,TCP,212,0
2025-10-23T00:20:33.934371,14649,5959,TCP,522,0
2025-10-23T00:20:34.640234,33862,1197,UDP,128,0
2025-10-23T00:20:36.535396,57217,924,TCP,129,0
2025-10-23T00:20:38.296848,36118,6059,ICMP,149,0
2025-10-23T00:20:38.957272,41294,7338,TCP,422,0
2025-10-23T00:20:40.747467,13963,4145,UDP,186,0
2025-10-23T00:20:42.261199,54604,1764,TCP,452,0
2025-10-23T00:20:43.442906,61474,660,TCP,114,0
2025-10-23T00:20:44.969780,34741,7888,TCP,242,0
2025-10-23T00:20:45.084010,33328,6372,TCP,322,0
2025-10-23T00:20:45.098771,56698,600,TCP,107,2
2025-10-23T00:20:45.509048,48616,740,TCP,188,2
2025-10-23T00:20:46.085653,4183,332,TCP,117,2
2025-10-23T00:20:48.336676,55604,6269,UDP,548,0
2025-10-23T00:20:50.250377,31256,6502,ICMP,441,0
2025-10-23T00:20:51.398678,17570,4676,TCP,390,0
2025-10-23T00:20:52.985568,41374,5892,TCP,481,0
2025-10-23T00:20:54.431968,21961,4129,TCP,261,0
2025-10-23T00:20:54.885965,43736,8048,UDP,500,0
2025-10-23T00:20:55.108801,49395,1854,TCP,102,0
2025-10-23T00:20:56.169175,50596,7700,UDP,511,0
2025-10-23T00:20:56.902160,36338,5314,TCP,491,0
2025-10-23T00:20:57.758707,29378,2406,TCP,381,0
2025-10-23T00:20:57.952582,55173,1169,UDP,106,0
2025-10-23T00:20:58.963638,8814,65,TCP,234,0
2025-10-23T00:20:59.154556,30491,908,UDP,139,0
2025-10-23T00:21:01.029814,21159,6241,TCP,117,0
2025-10-23T00:21:01.102701,57723,7021,TCP,296,0
2025-10-23T00:21:03.025796,57717,1100,ICMP,313,0
2025-10-23T00:21:03.343859,12919,8035,TCP,467,0
2025-10-23T00:21:03.683247,43693,1715,TCP,214,0
2025-10-23T00:21:05.313981,55270,4539,TCP,191,0
2025-10-23T00:21:05.981299,20873,5019,TCP,268,0
2025-10-23T00:21:06.693349,30681,3887,TCP,597,0
2025-10-23T00:21:06.934259,7408,2099,TCP,555,0
2025-10-23T00:21:08.433951,53939,527,TCP,118,2
2025-10-23T00:21:08.498538,59000,147,TCP,138,2
2025-10-23T00:21:09.016194,24204,946,TCP,187,2
2025-10-23T00:21:11.163332,53242,758,TCP,102,2
2025-10-23T00:21:11.596347,57325,171,TCP,194,2
2025-10-23T00:21:11.931160,17901,19,TCP,197,2
2025-10-23T00:21:12.052772,28325,791,TCP,128,2
2025-10-23T00:21:14.316396,22235,448,TCP,185,0
2025-10-23T00:21:14.625467,48272,4969,TCP,514,0
2025-10-23T00:21:15.332903,52119,3620,ICMP,464,0
2025-10-23T00:21:16.746567,20931,4466,UDP,541,0
2025-10-23T00:21:18.555414,21483,413,UDP,555,0
2025-10-23T00:21:18.983826,13124,3031,TCP,323,0
2025-10-23T00:21:19.622149,44944,1928,UDP,206,0
2025-10-23T00:21:19.755194,61808,1002,TCP,462,0
2025-10-23T00:21:21.546159,19455,4102,TCP,420,0
2025-10-23T00:21:21.706795,28390,626,UDP,566,0
2025-10-23T00:21:22.687173,14749,2557,UDP,239,0
2025-10-23T00:21:23.375583,41072,1904,UDP,442,0
2025-10-23T00:21:24.095956,23419,3245,TCP,533,0
2025-10-23T00:21:26.007959,31362,28,TCP,147,2
2025-10-23T00:21:26.453600,35781,718,TCP,94,2
2025-10-23T00:21:26.558962,63617,976,TCP,172,2
2025-10-23T00:21:27.636631,58436,6139,TCP,451,0
2025-10-23T00:21:28.656711,50691,6756,TCP,87,0
2025-10-23T00:21:29.629189,19725,443,TCP,1228,1
2025-10-23T00:21:29.906814,21505,1883,UDP,1121,1
2025-10-23T00:21:30.348303,25692,8080,TCP,1268,1
2025-10-23T00:21:31.036336,7818,8080,UDP,1245,1
2025-10-23T00:21:31.412265,63856,80,UDP,1217,1
2025-10-23T00:21:32.041984,17683,8080,UDP,1204,1
2025-10-23T00:21:32.675831,60341,1883,UDP,1424,1
2025-10-23T00:21:33.166067,10347,1055,TCP,298,0
2025-10-23T00:21:33.802742,13089,720,TCP,113,2
2025-10-23T00:21:34.214599,7318,245,TCP,144,2
2025-10-23T00:21:34.766353,33051,923,TCP,198,2
2025-10-23T00:21:35.565211,1231,671,TCP,176,2
2025-10-23T00:21:36.195592,8012,593,TCP,134,2
2025-10-23T00:21:36.604975,45926,205,TCP,66,2
2025-10-23T00:21:36.966426,3211,860,TCP,79,2
2025-10-23T00:21:38.501147,11178,4572,TCP,439,0
2025-10-23T00:21:38.594898,39625,2477,TCP,237,0
2025-10-23T00:21:39.144354,44838,1755,TCP,495,0
2025-10-23T00:21:41.074486,44681,6747,TCP,295,0
2025-10-23T00:21:41.316799,58556,4060,TCP,328,0
2025-10-23T00:21:41.925942,33859,7725,TCP,592,0
2025-10-23T00:21:42.262242,58609,3074,TCP,538,0
2025-10-23T00:21:42.337053,7601,7635,TCP,315,0
2025-10-23T00:21:42.751817,37628,253,TCP,123,0
2025-10-23T00:21:43.835177,31297,3092,TCP,559,0
2025-10-23T00:21:45.528025,46561,7805,TCP,132,0
2025-10-23T00:21:46.555939,59812,4063,TCP,64,0
2025-10-23T00:21:48.095236,46036,2140,TCP,221,0
2025-10-23T00:21:49.046551,44668,5798,TCP,421,0
2025-10-23T00:21:49.293176,63121,1690,TCP,167,0
2025-10-23T00:21:50.107419,27969,1883,UDP,1271,1
2025-10-23T00:21:50.331222,31798,1883,UDP,1044,1
2025-10-23T00:21:50.538325,56613,80,TCP,1400,1
2025-10-23T00:21:50.907393,36539,8080,UDP,1499,1
2025-10-23T00:21:52.608403,62114,5851,TCP,241,0
2025-10-23T00:21:53.304720,19115,6934,UDP,503,0
2025-10-23T00:21:54.032827,42446,3643,TCP,556,0
2025-10-23T00:21:54.234991,64939,1167,UDP,234,0
2025-10-23T00:21:54.911203,50796,4926,TCP,357,0
2025-10-23T00:21:55.661822,56036,2503,TCP,488,0
2025-10-23T00:21:57.623305,51710,2484,TCP,483,0
2025-10-23T00:21:58.876781,39708,2673,TCP,534,0
2025-10-23T00:21:59.420855,18683,7271,TCP,62,0
2025-10-23T00:22:00.082673,20249,1317,UDP,214,0
2025-10-23T00:22:01.401754,54323,7832,TCP,179,0
2025-10-23T00:22:02.738260,22149,6630,UDP,364,0
2025-10-23T00:22:03.504795,7166,7254,TCP,298,0
2025-10-23T00:22:05.483927,61666,7822,TCP,400,0
2025-10-23T00:22:06.088095,19365,6165,ICMP,562,0
2025-10-23T00:22:07.860828,30032,3943,TCP,192,0
2025-10-23T00:22:08.619405,3686,8054,UDP,292,0
2025-10-23T00:22:09.368453,32673,2731,TCP,480,0
2025-10-23T00:22:10.183175,11921,735,TCP,241,0
2025-10-23T00:22:10.388176,40165,535,UDP,599,0
2025-10-23T00:22:10.623667,20899,8080,UDP,1347,1
2025-10-23T00:22:10.997987,34151,443,TCP,1213,1
2025-10-23T00:22:11.620862,21557,443,UDP,1279,1
2025-10-23T00:22:12.189581,52297,80,TCP,1297,1
2025-10-23T00:22:12.568928,15762,80,TCP,1266,1
2025-10-23T00:22:13.189572,17488,8080,UDP,1452,1
2025-10-23T00:22:13.958789,30875,858,TCP,123,0
2025-10-23T00:22:14.265147,10614,5558,UDP,108,0
2025-10-23T00:22:15.083650,8288,5168,TCP,102,0
2025-10-23T00:22:16.457505,30212,2914,TCP,257,0
2025-10-23T00:22:17.490641,65514,7577,TCP,58,0
2025-10-23T00:22:17.853259,59614,80,UDP,1251,1
2025-10-23T00:22:18.039147,17229,8080,TCP,1164,1
2025-10-23T00:22:18.748955,49320,1883,TCP,1208,1
2025-10-23T00:22:19.415614,14942,80,TCP,1256,1
2025-10-23T00:22:19.482790,38511,443,TCP,1136,1
2025-10-23T00:22:19.887597,37810,80,TCP,1041,1
2025-10-23T00:22:20.252545,24767,8080,UDP,1071,1
2025-10-23T00:22:22.032992,33992,6176,ICMP,591,0
2025-10-23T00:22:22.050932,41168,5948,TCP,287,0
2025-10-23T00:22:22.674196,63196,5017,TCP,62,0
2025-10-23T00:22:23.056446,47614,303,TCP,425,0
